postal_code,lat,lon,place
4211,57.7936,25.1331,Vecate
4240,57.876,25.3362,Eriņi
4247,57.935,25.333,Ķoņu
4244,57.8835,25.4561,Naukšēni
4201,57.5411,25.4275,Valmiera
4728,57.6504,25.7509,Seda
3601,57.3948,21.5612,Ventspils
3602,57.3948,21.5612,Ventspils
3604,57.3948,21.5612,Ventspils
3620,57.2829,21.6462,Ūdrande
3612,57.5055,22.0791,Jorniņi
3626,56.993,21.3752,Ošvalki
3614,57.398,21.8524,Pope
3613,57.3538,22.0636,Blāzma
3621,57.3613,21.6312,Standzes ciems
3615,57.2746,22.0321,Ugāle
3619,57.1651,22.1457,Amjūdze
3627,57.1154,21.4347,Sārnate
3623,57.2288,21.6116,Ventava
3624,57.1723,21.5762,Ziras
3617,57.1238,21.8291,Zlēkas
2103,57.0902,24.4693,Iļķene
2136,57.0902,24.4693,Āņi
2137,57.0902,24.4693,Āņi
2163,57.0791,24.1592,Kalngale
2164,57.0629,24.3391,Eimuri
2125,56.7065,24.3517,Sūnupes
2124,56.8213,24.4252,Daugmale
2111,56.8687,24.1919,Lapenieki
2113,56.745,24.1372,Misas
2123,56.7933,24.2874,Pulkarne
2112,56.8764,24.1183,Baloži
2128,56.8764,24.1183,Baloži
5315,56.2465,26.2415,Stūrišķi
5327,56.3974,26.3952,Rusinova
5334,56.2782,26.4657,Slapkova
5312,56.4399,26.2431,Kalnapurvs
2101,56.9613,23.9518,Sēbruciems
2107,56.9256,23.8412,Brīvkalni
2105,56.9491,23.8026,Varkaļi
1044,56.946,24.1059,Lidosta Rīga
1053,56.9253,24.1241,Lidosta Rīga
2108,56.9192,23.9528,Skulte
2166,56.8746,23.9387,Jaunmārupe
2167,56.89,24.0551,Tīraine
2127,56.8034,23.975,Apšukalni
2114,56.7947,23.9358,Olaine
5438,56.0692,26.8775,Graiži
5440,55.95,26.8867,Lipiņišķi
5442,55.7582,26.5854,Jāņuciems
5443,56.0853,26.6528,Givži
5449,55.8198,26.4521,Lilienfelde
5450,56.0871,26.5194,Krutaruča
5461,55.8254,26.5615,Laucesa
5456,56.0488,26.3778,Mīšteļi
5459,55.9955,26.6775,Bondariški
5460,55.7634,26.3765,Kurcums
5473,55.8928,26.417,Juneļi
5451,55.9094,26.6525,Teivāni
5458,55.9083,26.6188,Stropi
5462,55.9137,26.8866,Slutiški
5463,56.1625,26.3733,Jaunā sādža
5469,55.812,26.8923,Silene
5470,55.8152,26.7129,Skrudaliena
5465,55.8591,26.6148,Cibuļovka
